config,seed,stage,accuracy,runtime
Config. 2,12,13,0.78125,0.1457412000017939
Config. 2,12,14,0.78125,0.16480290000254172
Config. 2,12,15,0.78125,0.18817780000244966
Config. 2,12,16,0.78125,0.2127416000002995
Config. 2,12,17,0.78125,0.2387617999993381
Config. 2,12,18,0.78125,0.2667024999973364
Config. 2,12,19,0.78125,0.2927972999968915
Config. 2,12,20,0.78125,0.3064230999989377
Config. 2,13,1,0.65625,0.002594699999463046
Config. 2,13,2,0.6875,0.005753199999162462
Config. 2,13,3,0.75,0.012675300000410061
Config. 2,13,4,0.8125,0.01704550000067684
Config. 2,13,5,0.84375,0.027761900000768946
Config. 2,13,6,0.84375,0.036663800001406344
Config. 2,13,7,0.84375,0.04949440000200411
Config. 2,13,8,0.84375,0.06526460000168299
Config. 2,13,9,0.84375,0.08018990000346093
Config. 2,13,10,0.84375,0.08821650000390946
Config. 2,13,11,0.84375,0.10130790000403067
Config. 2,13,12,0.84375,0.11806480000450392
Config. 2,13,13,0.84375,0.13137040000219713
Config. 2,13,14,0.84375,0.15195320000202628
Config. 2,13,15,0.84375,0.17391150000185007
Config. 2,13,16,0.84375,0.1925232000030519
Config. 2,13,17,0.84375,0.205806300004042
Config. 2,13,18,0.84375,0.23178280000502127
Config. 2,13,19,0.84375,0.2521526000055019
Config. 2,13,20,0.84375,0.27157440000519273
Config. 2,14,1,0.8125,0.003985399998782668
Config. 2,14,2,0.84375,0.007075199999235338
Config. 2,14,3,0.84375,0.011504499998409301
Config. 2,14,4,0.875,0.017015099998388905
Config. 2,14,5,0.875,0.02624909999940428
Config. 2,14,6,0.875,0.03586449999784236
Config. 2,14,7,0.875,0.04345909999756259
Config. 2,14,8,0.875,0.05736089999845717
Config. 2,14,9,0.875,0.06405680000170832
Config. 2,14,10,0.875,0.07946610000362853
Config. 2,14,11,0.875,0.09686590000637807
Config. 2,14,12,0.875,0.11774180000793422
Config. 2,14,13,0.875,0.13673100000596605
Config. 2,14,14,0.875,0.14724430000569555
Config. 2,14,15,0.875,0.1704327000043122
Config. 2,14,16,0.875,0.19033900000431458
Config. 2,14,17,0.875,0.20241580000219983
Config. 2,14,18,0.875,0.21416620000309194
Config. 2,14,19,0.875,0.23179540000273846
Config. 2,14,20,0.875,0.24522040000010747
Config. 2,15,1,0.765625,0.00537120000080904
Config. 2,15,2,0.796875,0.00855270000101882
Config. 2,15,3,0.828125,0.012912400001368951
Config. 2,15,4,0.828125,0.017118499999924097
Config. 2,15,5,0.828125,0.021638599999278085
Config. 2,15,6,0.828125,0.031691999996837694
Config. 2,15,7,0.828125,0.03734029999759514
Config. 2,15,8,0.828125,0.043552399994950974
Config. 2,15,9,0.828125,0.053982399993401486
Config. 2,15,10,0.828125,0.06978899999376154
Config. 2,15,11,0.828125,0.08739909999349038
Config. 2,15,12,0.828125,0.10432279999440652
Config. 2,15,13,0.828125,0.1270217999954184
Config. 2,15,14,0.828125,0.1392031999930623
Config. 2,15,15,0.828125,0.15734479999446194
Config. 2,15,16,0.828125,0.18443789999582805
Config. 2,15,17,0.828125,0.20488079999631736
Config. 2,15,18,0.828125,0.2310293999944406
Config. 2,15,19,0.828125,0.2607880999967165
Config. 2,15,20,0.828125,0.27726589999656426
Config. 2,16,1,0.640625,0.003059999999095453
Config. 2,16,2,0.734375,0.006103099996835226
Config. 2,16,3,0.765625,0.012402999996993458
Config. 2,16,4,0.828125,0.016548399999010144
Config. 2,16,5,0.859375,0.021389699999417644
Config. 2,16,6,0.859375,0.026256900000589667
Config. 2,16,7,0.859375,0.034805700001015794
Config. 2,16,8,0.859375,0.04082630000266363
Config. 2,16,9,0.859375,0.05469760000414681
Config. 2,16,10,0.859375,0.06963710000491119
Config. 2,16,11,0.859375,0.08503360000395332
Config. 2,16,12,0.859375,0.10465040000417503
Config. 2,16,13,0.859375,0.12191970000276342
Config. 2,16,14,0.859375,0.13708770000448567
Config. 2,16,15,0.859375,0.1477091000051587
Config. 2,16,16,0.859375,0.17330700000457
Config. 2,16,17,0.859375,0.19082470000284957
Config. 2,16,18,0.859375,0.2141687000003003
Config. 2,16,19,0.859375,0.23657009999806178
Config. 2,16,20,0.859375,0.2671904999988328
Config. 2,17,1,0.71875,0.005227800000284333
Config. 2,17,2,0.8125,0.011931299999559997
Config. 2,17,3,0.84375,0.019811599999229657
Config. 2,17,4,0.84375,0.023896099999547005
Config. 2,17,5,0.84375,0.02831019999939599
Config. 2,17,6,0.84375,0.033303499996691244
Config. 2,17,7,0.84375,0.04228269999657641
Config. 2,17,8,0.84375,0.05342719999680412
Config. 2,17,9,0.84375,0.06868149999718298
Config. 2,17,10,0.84375,0.08576619999439572
Config. 2,17,11,0.84375,0.1040798999965773
Config. 2,17,12,0.84375,0.11236339999595657
Config. 2,17,13,0.84375,0.12196359999506967
Config. 2,17,14,0.84375,0.13382939999792143
Config. 2,17,15,0.84375,0.145416599996679
Config. 2,17,16,0.84375,0.1664065999975719
Config. 2,17,17,0.84375,0.18261429999984102
Config. 2,17,18,0.84375,0.2016909999983909
Config. 2,17,19,0.84375,0.22372600000016973
Config. 2,17,20,0.84375,0.2423677000006137
Config. 2,18,1,0.734375,0.00609239999903366
Config. 2,18,2,0.765625,0.012507399998867186
Config. 2,18,3,0.828125,0.016523999998753425
Config. 2,18,4,0.859375,0.025158500000543427
Config. 2,18,5,0.890625,0.03604330000234768
Config. 2,18,6,0.890625,0.04744040000150562
Config. 2,18,7,0.921875,0.05913840000357595
Config. 2,18,8,0.921875,0.07354320000376902
Config. 2,18,9,0.921875,0.08069560000512865
Config. 2,18,10,0.921875,0.09659540000575362
Config. 2,18,11,0.921875,0.11203800000657793
Config. 2,18,12,0.921875,0.12158140000610729
Config. 2,18,13,0.921875,0.14322500000344007
Config. 2,18,14,0.921875,0.16491600000517792
Config. 2,18,15,0.921875,0.18883910000658943
Config. 2,18,16,0.921875,0.21456530000796192
Config. 2,18,17,0.921875,0.23507940000854433
Config. 2,18,18,0.921875,0.25490600000921404
Config. 2,18,19,0.921875,0.2755255000083707
Config. 2,18,20,0.921875,0.3032288000067638
Config. 2,19,1,0.796875,0.0027741999983845744
Config. 2,19,2,0.828125,0.006388099998730468
Config. 2,19,3,0.828125,0.014697399998112815
Config. 2,19,4,0.890625,0.0190874999971129
Config. 2,19,5,0.890625,0.02402779999829363
Config. 2,19,6,0.921875,0.029615899999043904
Config. 2,19,7,0.921875,0.04292849999910686
Config. 2,19,8,0.921875,0.056513200001063524
Config. 2,19,9,0.921875,0.06928060000063851
Config. 2,19,10,0.921875,0.07774900000003981
Config. 2,19,11,0.921875,0.09202509999886388
Config. 2,19,12,0.921875,0.11190690000148606
Config. 2,19,13,0.921875,0.12660809999943012
Config. 2,19,14,0.921875,0.14924450000034994
Config. 2,19,15,0.921875,0.16078100000231643
Config. 2,19,16,0.921875,0.17705470000510104
Config. 2,19,17,0.921875,0.1959519000047294
Config. 2,19,18,0.921875,0.214261200006149
Config. 2,19,19,0.921875,0.23355280000760104
Config. 2,19,20,0.921875,0.24736310000662343
