config,stage,accuracy_mean,accuracy_std,ci95_lower,ci95_upper,runtime_mean,runtime_std
Config. 7,1,0.6724609375,0.029675459599584064,0.6585725545065239,0.6863493204934762,0.006067865000659367,0.0018400544548154065
Config. 7,2,0.6900390625,0.03634182855574955,0.6730307586531213,0.7070473663468787,0.010385545001008722,0.0033822393558244025
Config. 7,3,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.014469355001165241,0.004019763040131478
Config. 7,4,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.017920120000599126,0.00456287255793507
Config. 7,5,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.022774110000136717,0.005349678308329618
Config. 7,6,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.028535625000040456,0.006571608161065806
Config. 7,7,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.03433543000028294,0.006564785476899062
Config. 7,8,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.04133771000088018,0.00810464002134055
Config. 7,9,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.04810876500105223,0.009477204274912505
Config. 7,10,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.05627093500115734,0.01003797590043238
Config. 7,11,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.06493107000133022,0.012103918070517573
Config. 7,12,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.07346469000094658,0.013221438502461155
Config. 7,13,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.083062745001007,0.013765572205079079
Config. 7,14,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.09448071000133496,0.01582423327648212
Config. 7,15,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.10566035000119882,0.018001358244149446
Config. 7,16,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.12150733000053152,0.027128637698809573
Config. 7,17,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.13315036000058172,0.02801068750741734
Config. 7,18,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.145840340000359,0.030254606964376773
Config. 7,19,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.15941423500044039,0.03371748471464504
Config. 7,20,0.6900390625,0.03725840056034299,0.672601794680443,0.707476330319557,0.17297023500050274,0.034449988352995904
