config,seed,stage,accuracy,runtime
Config. 7,3,15,0.734375,0.08217169999261387
Config. 7,3,16,0.734375,0.08856039999227505
Config. 7,3,17,0.734375,0.09911219999048626
Config. 7,3,18,0.734375,0.10403139999107225
Config. 7,3,19,0.734375,0.11612349998904392
Config. 7,3,20,0.734375,0.12261029998990125
Config. 7,4,1,0.6328125,0.002384100000199396
Config. 7,4,2,0.6328125,0.003981900001235772
Config. 7,4,3,0.6328125,0.005885600003239233
Config. 7,4,4,0.6328125,0.008147900003677933
Config. 7,4,5,0.6328125,0.013888300003600307
Config. 7,4,6,0.6328125,0.020479600003454834
Config. 7,4,7,0.6328125,0.02728660000502714
Config. 7,4,8,0.6328125,0.030706000005011447
Config. 7,4,9,0.6328125,0.03896760000498034
Config. 7,4,10,0.6328125,0.043651000003592344
Config. 7,4,11,0.6328125,0.0537101000045368
Config. 7,4,12,0.6328125,0.06035750000592088
Config. 7,4,13,0.6328125,0.06536670000787126
Config. 7,4,14,0.6328125,0.07634820000748732
Config. 7,4,15,0.6328125,0.08616880000772653
Config. 7,4,16,0.6328125,0.09799880000718986
Config. 7,4,17,0.6328125,0.11163220000889851
Config. 7,4,18,0.6328125,0.12169950000679819
Config. 7,4,19,0.6328125,0.12905450000835117
Config. 7,4,20,0.6328125,0.14134130000820733
Config. 7,5,1,0.6328125,0.007098900001437869
Config. 7,5,2,0.6796875,0.010960600000544218
Config. 7,5,3,0.6796875,0.01907270000083372
Config. 7,5,4,0.6796875,0.024222799998824485
Config. 7,5,5,0.6796875,0.03084139999918989
Config. 7,5,6,0.6796875,0.037859099997149315
Config. 7,5,7,0.6796875,0.041405799998756265
Config. 7,5,8,0.6796875,0.05091109999921173
Config. 7,5,9,0.6796875,0.05523939999693539
Config. 7,5,10,0.6796875,0.06002509999962058
Config. 7,5,11,0.6796875,0.06661030000032042
Config. 7,5,12,0.6796875,0.07207819999894127
Config. 7,5,13,0.6796875,0.08579479999752948
Config. 7,5,14,0.6796875,0.10106569999697967
Config. 7,5,15,0.6796875,0.11418159999811905
Config. 7,5,16,0.6796875,0.12100059999647783
Config. 7,5,17,0.6796875,0.1380085999990115
Config. 7,5,18,0.6796875,0.1565770999986853
Config. 7,5,19,0.6796875,0.16880379999929573
Config. 7,5,20,0.6796875,0.1804407000017818
Config. 7,6,1,0.6875,0.006384199998137774
Config. 7,6,2,0.6875,0.009647599999880185
Config. 7,6,3,0.6875,0.013981200001580874
Config. 7,6,4,0.6875,0.01887930000157212
Config. 7,6,5,0.6875,0.02126009999847156
Config. 7,6,6,0.6875,0.02770529999907012
Config. 7,6,7,0.6875,0.033464899999671616
Config. 7,6,8,0.6875,0.041739200001757126
Config. 7,6,9,0.6875,0.05011930000182474
Config. 7,6,10,0.6875,0.05653870000242023
Config. 7,6,11,0.6875,0.06677060000220081
Config. 7,6,12,0.6875,0.07751600000119652
Config. 7,6,13,0.6875,0.08229879999998957
Config. 7,6,14,0.6875,0.09206240000276011
Config. 7,6,15,0.6875,0.10479010000199196
Config. 7,6,16,0.6875,0.11812730000019656
Config. 7,6,17,0.6875,0.12528539999766508
Config. 7,6,18,0.6875,0.1388526999980968
Config. 7,6,19,0.6875,0.1529363999979978
Config. 7,6,20,0.6875,0.16916639999908512
Config. 7,7,1,0.6328125,0.004407899999932852
Config. 7,7,2,0.6328125,0.005928300000960007
Config. 7,7,3,0.6328125,0.009986600001866464
Config. 7,7,4,0.6328125,0.012126800000260118
Config. 7,7,5,0.6328125,0.014589200000045821
Config. 7,7,6,0.6328125,0.017385899998771492
Config. 7,7,7,0.6328125,0.024268199998914497
Config. 7,7,8,0.6328125,0.03212100000018836
Config. 7,7,9,0.6328125,0.03576180000163731
Config. 7,7,10,0.6328125,0.04291350000130478
Config. 7,7,11,0.6328125,0.04732030000013765
Config. 7,7,12,0.6328125,0.051860399998986395
Config. 7,7,13,0.6328125,0.06315710000126273
Config. 7,7,14,0.6328125,0.06821320000381093
Config. 7,7,15,0.6328125,0.08094480000363546
Config. 7,7,16,0.6328125,0.08732010000312584
Config. 7,7,17,0.6328125,0.09329780000189203
Config. 7,7,18,0.6328125,0.10127240000292659
Config. 7,7,19,0.6328125,0.11707890000252519
Config. 7,7,20,0.6328125,0.13354090000211727
Config. 7,8,1,0.70703125,0.0038365000000339933
Config. 7,8,2,0.72265625,0.007526999997935491
Config. 7,8,3,0.72265625,0.00968779999675462
Config. 7,8,4,0.72265625,0.012161699996795505
Config. 7,8,5,0.72265625,0.015086699997482356
Config. 7,8,6,0.72265625,0.01846999999906984
Config. 7,8,7,0.72265625,0.026888299998972798
Config. 7,8,8,0.72265625,0.030958899998950073
Config. 7,8,9,0.72265625,0.03546940000160248
Config. 7,8,10,0.72265625,0.04675150000184658
Config. 7,8,11,0.72265625,0.05224770000495482
Config. 7,8,12,0.72265625,0.06238170000506216
Config. 7,8,13,0.72265625,0.07709930000419263
Config. 7,8,14,0.72265625,0.0858124000042153
Config. 7,8,15,0.72265625,0.09318230000280892
Config. 7,8,16,0.72265625,0.11051000000225031
Config. 7,8,17,0.72265625,0.12310480000087409
Config. 7,8,18,0.72265625,0.13373090000095544
Config. 7,8,19,0.72265625,0.1423229000029096
Config. 7,8,20,0.72265625,0.15396850000615814
Config. 7,9,1,0.66796875,0.004054799999721581
Config. 7,9,2,0.71484375,0.007966700002725702
Config. 7,9,3,0.73828125,0.015613100003974978
Config. 7,9,4,0.73828125,0.02035950000208686
Config. 7,9,5,0.73828125,0.02686850000100094
Config. 7,9,6,0.73828125,0.03433030000087456
Config. 7,9,7,0.73828125,0.041946099998313
Config. 7,9,8,0.73828125,0.05113580000033835
Config. 7,9,9,0.73828125,0.05796560000089812
Config. 7,9,10,0.73828125,0.0686703999999736
Config. 7,9,11,0.73828125,0.08038890000170795
Config. 7,9,12,0.73828125,0.09284580000166898
Config. 7,9,13,0.73828125,0.09833119999893825
Config. 7,9,14,0.73828125,0.10959259999799542
Config. 7,9,15,0.73828125,0.12323329999708221
Config. 7,9,16,0.73828125,0.13915529999576393
Config. 7,9,17,0.73828125,0.1476197999982105
Config. 7,9,18,0.73828125,0.16479029999754857
Config. 7,9,19,0.73828125,0.18021109999972396
Config. 7,9,20,0.73828125,0.2007517000020016
Config. 7,10,1,0.640625,0.006547700002556667
Config. 7,10,2,0.6796875,0.01335530000505969
Config. 7,10,3,0.671875,0.018581900007120566
Config. 7,10,4,0.671875,0.020757700003741775
Config. 7,10,5,0.671875,0.026557100005447865
Config. 7,10,6,0.671875,0.03312430000369204
Config. 7,10,7,0.671875,0.03971270000329241
Config. 7,10,8,0.671875,0.04310460000488092
Config. 7,10,9,0.671875,0.04673340000590542
Config. 7,10,10,0.671875,0.054801000005682
Config. 7,10,11,0.671875,0.06359140000495245
Config. 7,10,12,0.671875,0.07465710000542458
Config. 7,10,13,0.671875,0.08826340000814525
Config. 7,10,14,0.671875,0.10465380000823643
Config. 7,10,15,0.671875,0.11584570000559324
Config. 7,10,16,0.671875,0.12960840000596363
Config. 7,10,17,0.671875,0.13558360000752145
Config. 7,10,18,0.671875,0.14209950000804383
Config. 7,10,19,0.671875,0.15056160001040553
Config. 7,10,20,0.671875,0.16523770001003868
Config. 7,11,1,0.6640625,0.006802199997764546
Config. 7,11,2,0.6640625,0.009544699994876282
Config. 7,11,3,0.6640625,0.012331899994023843
Config. 7,11,4,0.6640625,0.014682299995911308
Config. 7,11,5,0.6640625,0.022493099993880605
Config. 7,11,6,0.6640625,0.03181739999490674
Config. 7,11,7,0.6640625,0.03887469999608584
Config. 7,11,8,0.6640625,0.05146569999487838
Config. 7,11,9,0.6640625,0.057275999992270954
Config. 7,11,10,0.6640625,0.06833589999223477
Config. 7,11,11,0.6640625,0.08176589999129646
Config. 7,11,12,0.6640625,0.09502669998983038
Config. 7,11,13,0.6640625,0.10906509999040281
Config. 7,11,14,0.6640625,0.12529969999013701
Config. 7,11,15,0.6640625,0.1398030999880575
Config. 7,11,16,0.6640625,0.1570351999871491
Config. 7,11,17,0.6640625,0.16547969998646295
Config. 7,11,18,0.6640625,0.18276769998919917
Config. 7,11,19,0.6640625,0.20826099998885184
Config. 7,11,20,0.6640625,0.2224042999878293
Config. 7,12,1,0.703125,0.003826100000878796
Config. 7,12,2,0.703125,0.008145499999955064
Config. 7,12,3,0.703125,0.010208899999270216
Config. 7,12,4,0.703125,0.015851000000111526
Config. 7,12,5,0.703125,0.01847020000059274
Config. 7,12,6,0.703125,0.02144150000094669
Config. 7,12,7,0.703125,0.0248676000010164
Config. 7,12,8,0.703125,0.033486800002719974
Config. 7,12,9,0.703125,0.041809600003034575
Config. 7,12,10,0.703125,0.04685770000287448
Config. 7,12,11,0.703125,0.05923170000460232
Config. 7,12,12,0.703125,0.07108090000474476
Config. 7,12,13,0.703125,0.0771768000049633
Config. 7,12,14,0.703125,0.08756690000518574
Config. 7,12,15,0.703125,0.10224990000278922
Config. 7,12,16,0.703125,0.11760330000470276
Config. 7,12,17,0.703125,0.13355710000541876
Config. 7,12,18,0.703125,0.1457970000046771
Config. 7,12,19,0.703125,0.15313850000529783
Config. 7,12,20,0.703125,0.16067110000585672
Config. 7,13,1,0.6328125,0.004786400000739377
Config. 7,13,2,0.6328125,0.008994899999379413
Config. 7,13,3,0.6328125,0.013153199997759657
Config. 7,13,4,0.6328125,0.01768689999880735
Config. 7,13,5,0.6328125,0.020428499999979977
Config. 7,13,6,0.6328125,0.023453199999494245
Config. 7,13,7,0.6328125,0.03283469999951194
Config. 7,13,8,0.6328125,0.03984159999890835
Config. 7,13,9,0.6328125,0.04839459999857354
Config. 7,13,10,0.6328125,0.056738299997959984
Config. 7,13,11,0.6328125,0.061477999995986465
Config. 7,13,12,0.6328125,0.07319409999399795
Config. 7,13,13,0.6328125,0.0788661999940814
Config. 7,13,14,0.6328125,0.09202049999294104
Config. 7,13,15,0.6328125,0.104072999994969
Config. 7,13,16,0.6328125,0.11824429999251151
Config. 7,13,17,0.6328125,0.13010779999240185
Config. 7,13,18,0.6328125,0.14681989999007783
Config. 7,13,19,0.6328125,0.164646699988225
Config. 7,13,20,0.6328125,0.18182029998570215
Config. 7,14,1,0.69921875,0.008958300000813324
Config. 7,14,2,0.69921875,0.013360900000407128
Config. 7,14,3,0.69921875,0.018623100000695558
Config. 7,14,4,0.69921875,0.021130299999640556
Config. 7,14,5,0.69921875,0.027883499999006744
Config. 7,14,6,0.69921875,0.03550850000101491
Config. 7,14,7,0.69921875,0.0392154000037408
Config. 7,14,8,0.69921875,0.04325270000481396
Config. 7,14,9,0.69921875,0.0548897000044235
Config. 7,14,10,0.69921875,0.06623820000459091
Config. 7,14,11,0.69921875,0.0713865000034275
Config. 7,14,12,0.69921875,0.08485850000215578
Config. 7,14,13,0.69921875,0.0947349000016402
Config. 7,14,14,0.69921875,0.10503239999889047
Config. 7,14,15,0.69921875,0.11741310000070371
Config. 7,14,16,0.69921875,0.12447360000078334
Config. 7,14,17,0.69921875,0.14274199999999837
Config. 7,14,18,0.69921875,0.15555609999864828
Config. 7,14,19,0.69921875,0.1699488999984169
Config. 7,14,20,0.69921875,0.17986259999815957
Config. 7,15,1,0.63671875,0.007120300000678981
Config. 7,15,2,0.63671875,0.008838500001729699
Config. 7,15,3,0.63671875,0.013014700001804158
Config. 7,15,4,0.63671875,0.01540730000124313
Config. 7,15,5,0.63671875,0.018355500000325264
Config. 7,15,6,0.63671875,0.02471479999803705
Config. 7,15,7,0.63671875,0.028245999998034677
Config. 7,15,8,0.63671875,0.03567729999849689
Config. 7,15,9,0.63671875,0.042704999999841675
Config. 7,15,10,0.63671875,0.052404500002012355
Config. 7,15,11,0.63671875,0.05745440000464441
Config. 7,15,12,0.63671875,0.06371990000479855
Config. 7,15,13,0.63671875,0.07231090000277618
Config. 7,15,14,0.63671875,0.07878120000168565
Config. 7,15,15,0.63671875,0.08872880000490113
Config. 7,15,16,0.63671875,0.10554390000834246
Config. 7,15,17,0.63671875,0.12528050001128577
Config. 7,15,18,0.63671875,0.14266510001107235
Config. 7,15,19,0.63671875,0.1611684000126843
Config. 7,15,20,0.63671875,0.1818573000127799
Config. 7,16,1,0.6953125,0.006190800002514152
Config. 7,16,2,0.6953125,0.00777580000431044
Config. 7,16,3,0.6953125,0.011737100005120737
Config. 7,16,4,0.6953125,0.013853000004019123
Config. 7,16,5,0.6953125,0.019203800002287608
Config. 7,16,6,0.6953125,0.025047600003745174
Config. 7,16,7,0.6953125,0.030578200003219536
Config. 7,16,8,0.6953125,0.03366040000037174
Config. 7,16,9,0.6953125,0.037166699999943376
Config. 7,16,10,0.6953125,0.04603800000040792
Config. 7,16,11,0.6953125,0.054775900000095135
Config. 7,16,12,0.6953125,0.06096299999990151
Config. 7,16,13,0.6953125,0.07058279999910155
Config. 7,16,14,0.6953125,0.08207450000190875
Config. 7,16,15,0.6953125,0.08763550000367104
Config. 7,16,16,0.6953125,0.0993984000015189
Config. 7,16,17,0.6953125,0.1118666000002122
Config. 7,16,18,0.6953125,0.12540800000351737
Config. 7,16,19,0.6953125,0.13138340000296012
Config. 7,16,20,0.6953125,0.14465170000403305
Config. 7,17,1,0.67578125,0.00377200000002631
Config. 7,17,2,0.73828125,0.007473099998605903
Config. 7,17,3,0.73828125,0.011765100000047823
Config. 7,17,4,0.73828125,0.01403299999947194
Config. 7,17,5,0.73828125,0.019296499998745276
Config. 7,17,6,0.73828125,0.02518899999995483
Config. 7,17,7,0.73828125,0.0283127999973658
Config. 7,17,8,0.73828125,0.03187989999787533
Config. 7,17,9,0.73828125,0.0355381999979727
Config. 7,17,10,0.73828125,0.04514849999759463
Config. 7,17,11,0.73828125,0.0519438999981503
Config. 7,17,12,0.73828125,0.056450299998687115
Config. 7,17,13,0.73828125,0.06755680000060238
Config. 7,17,14,0.73828125,0.07850359999793
Config. 7,17,15,0.73828125,0.08638009999776841
Config. 7,17,16,0.73828125,0.09207399999650079
Config. 7,17,17,0.73828125,0.09944209999594023
Config. 7,17,18,0.73828125,0.11531319999630796
Config. 7,17,19,0.73828125,0.12209809999694698
Config. 7,17,20,0.73828125,0.13091749999512103
Config. 7,18,1,0.67578125,0.006834700001491001
Config. 7,18,2,0.70703125,0.014413900004001334
Config. 7,18,3,0.70703125,0.019443300003331387
Config. 7,18,4,0.70703125,0.02187200000116718
Config. 7,18,5,0.70703125,0.0256485000027169
Config. 7,18,6,0.70703125,0.030904400002327748
Config. 7,18,7,0.70703125,0.03436550000333227
Config. 7,18,8,0.70703125,0.041860600002110004
Config. 7,18,9,0.70703125,0.045993100000487175
Config. 7,18,10,0.70703125,0.0524836000004143
Config. 7,18,11,0.70703125,0.05731290000039735
Config. 7,18,12,0.70703125,0.0678342999999586
Config. 7,18,13,0.70703125,0.07330390000061016
Config. 7,18,14,0.70703125,0.08688440000332776
Config. 7,18,15,0.70703125,0.09288930000184337
Config. 7,18,16,0.70703125,0.108515100000659
Config. 7,18,17,0.70703125,0.1179085000003397
Config. 7,18,18,0.70703125,0.12508399999933317
Config. 7,18,19,0.70703125,0.14064389999839477
Config. 7,18,20,0.70703125,0.15432489999875543
Config. 7,19,1,0.671875,0.0071196999997482635
Config. 7,19,2,0.71875,0.01464510000005248
Config. 7,19,3,0.703125,0.017726899997796863
Config. 7,19,4,0.703125,0.02017369999884977
Config. 7,19,5,0.703125,0.025338399998872774
Config. 7,19,6,0.703125,0.03245819999938249
Config. 7,19,7,0.703125,0.04110950000176672
Config. 7,19,8,0.703125,0.04915719999917201
Config. 7,19,9,0.703125,0.058838000000832835
Config. 7,19,10,0.703125,0.06872260000091046
Config. 7,19,11,0.703125,0.08463470000060624
Config. 7,19,12,0.703125,0.09059739999793237
Config. 7,19,13,0.703125,0.10360429999855114
Config. 7,19,14,0.703125,0.12010569999984
Config. 7,19,15,0.703125,0.13277279999965685
Config. 7,19,16,0.703125,0.146344599997974
Config. 7,19,17,0.703125,0.15363129999968805
Config. 7,19,18,0.703125,0.16565409999748226
Config. 7,19,19,0.703125,0.18436019999717246
Config. 7,19,20,0.703125,0.20158059999448596
